20170213268           0111122222122 0 032133120902 20000122312236 3301312 00002 0 000012598 0 03 0 0 0 01 01 421222211111112 12 2 10001000CA20 00 66181222222212
20171818765           0311122221332 0 032 14120902 20000192119213 7444 10 00002 0 000014698 0 03 0 0 0 03 01 482121127111223 80 0 0122 701ZZ08 00 65101322321212
20172714492           0111122221332 0 013 01216512 40000112311236 3301121132402 0 00003 0 0 0 03 0 0 0 02472 031177121112112 11 0 00001000CA30 00 53261321313212
20173213553           0311122224322 0 053 04211002 40000112311233 7444 02 00002 0 0000198 0 0 03 0 0 0 03 01 437227772777272 80 0 0222 701ZZ08 00 43108025521212
20174714686           0322022227332 0 031127120902 10000122312233 7444 01132302 0 0000198 0 0 03 0 0 0 02422 011122111212113 80 0 0112 772ZZ08 00 58160211211212
20175805831           0111122224332 0 013 03216002 40000172117216 3301311311032 0 000014698 0 03 0 0 0 02421 437171711777712 1213 10001000CA20 00 26162322212212
20176213463           0322022220332 0 073 06120901 02003000020033 7444 02 00002 0 00000 0 0 0 0198 0 0 02422 027111112112112 80 0 0122 772ZZ08130 52250311311111
20177213562           0122022224322 0 013 01114211 03003000030036 3301132 00002 0 00003 0 0 0 00 0 0 0 03 02 081121122212112 20 0 0122 762ZZ08 10 56210322421121
20178213733           0322021226331 09832176120901 01523000015233 7444361981022 0 00000 0 0 0 03 0 0 0 03 02 021172111222221 80 0 0112 812ZZ08130 57220311311111
20179818287           0321122220332 0 013 04212211 01123000011233 7444 01982202 0 00003 0 0 0 03 0 0 0 01 01 437717211112770 00 0 08881008ZZ08 00100000023320010
20180213623           0322022226222 0 032 13120902 10000122312233 7444 12 00002 0 00003 0 0 0 014498 0 022911021212211172222 80 0 0112 732ZZ08130 65240213321111
20181213755           0411812220222 0 073 03212211 01823000018233 5424 02 00002 0 0000198 0 0 03 0 0 0 08 02 087111172211113 40 0 0228  08ZZ08 00100108014431010
20182805325           0122022223332 0 032164120902 30000188118016 3301312 00002 0 00003 0 0 0 0198 0 0 03 01 222121122117212 12 1 20001000CA20 10 66100111322111
20183213292           0311212227332 0 032 16213002 40000132313233 7444 01988002 0 00000 0 0 0 00 0 0 0 08 02 087771212121222 80 0 0122 511ZZ08132 12102321211111
20184209486           0111222225232 0 013 03213131 01823000018236 3301312 00000 0 0000126 398 03 0 0 0 02982 022121122111113 12 2 20001000TX01 12 54141311212111
20185213731           042201222822123 663 07120902 7000011231123371464972 00002 0 000024698 0 024798 0 00 00 002171112172200 00 0 08881008ZZ08 00100000013310010
20186714639           0311221227322 0 013 06212212 40000122312233 7444232 00002 0 00001 32625253 0 0 0 02422 020000000000000 00 0 08881008ZZ08 00100008024320010
20187714983           042132222633137 843 06320901 0132300001323125104 12 00002 0 0000198 0 0 014798 0 00 00 002112111121222 11 0 00001000IL01 00 59270311113212
20188213942           011112222222115 143 03211002 40000182118216 3301121252402 0 00001 326 49812598 0 02 41 120000000000000 00 0 08881008ZZ08 00100008011110010
20189415783           0111122221332 0 013 03120902 20000182118216 3301122 00002 0 00003 0 0 0 03 0 0 0 02422 031171171117112 11 0 00001000CA20 00 60172311213212
20190213268           0122022221132 0 013 02312212 70000182318236 3301241312402 0 0000126 398 0298 0 0 02102 032121121212112 20 0 0122 722ZZ08 10 53210321311111
20191213732           0322022220332 0 032 16213311 01222000012223 7444 01982402 0 00003 0 0 0 03 0 0 0 03 02 087712211712711 80 0 0112 702ZZ08130 40180111421111
20192818764           0322022220332 0 053 01120902 20000122812203 7444 12 00002 0 00001 34498 01 498 0 02 42 032177171171112 80 0 0182 751ZZ08130100100321311111
20193714639           0311312226332 0 032163212212 50000112311233 7444471982100 0 00000 0 0 0 03 0 0 0 02421 331211212112221 80 0 0122 681ZZ08131 37252213321111
20194818790           0311321226332 0 031 67212211 01123000011233 7444120 00002 0 00003 0 0 0 03 0 0 0 02422 032721771121122 80 0 0122 681ZZ08132 38182311111111
20195213381           0422022222332 0 053 02120902 9000016131613372464312 00002 0 0000125 326981 498 0 00 00 002111121222112150 0 0112 802ZZ08970 65240321421111
20196213862           0111122222332 0 043 03212231 01821000018216 3301311318002 0 00003 0 0 0 01 4 398 02 42 027717777111173 20 0 0222 651ZZ08 12 49242311111111
20197213926           0322022222322 0 053 06214112 50000142114213 7444121981022 0 00003 0 0 0 03 0 0 0 02101 420000000000000 00 0 08881008ZZ08 00100000012210010
20198213269           012202222123123 913 03211001 01523000015236 3301 02 00002 0 0000126 326981 498 0 02 42 032121221122222 20 0 0122 742ZZ08 10 54230311211111
20199805397           0122022220332 0 031153211002 40000162316236 3301200 0000126241043 0 0 0 03 0 0 0 03 01 112117122717171 12 2 10001000CA10 00 46200122222212
20200213387           0322012226322 0 043 06213212 40000122312233 7444230 000011516240125 398 01 42929981 01 427777777777770 80 0 0112 721ZZ08130 47170323121111
20201818962           0322022226322 0 043 03120902 20000122812203 7444 12 00002 0 000012698 0 014898 0 03 01 422172172717123 80 0 0122 752ZZ08130100180311211111
20202213935           0122022220332 0 03216212090211000018231823648302 31 32102 0 00001 398 0 01 498 0 00 00 001121111211112140 0 0122 842ZZ08 10 66210311311111
20203209224           0111222227332 0 013 04220902 40000112211226 3301312 00002 0 00003 0 0 0 03 0 0 0 02422 027771721727122 11 0 00001000CA30 00 62242321213212
20204213388           0322021220332 0 043 04120901 02003000020033 7444442 00002 0 0000198 0 0 03 0 0 0 02 32 021001171211122 80 0 0121 802ZZ08130 61210213321111
20205213747           0322021221322 0 013 06120901 02003000020033 7444201202202 0 00003 0 0 0 03 0 0 0 02 41 480000000000000 00 0 08881008ZZ08 00100000013320010
20206213386           0322022220322 0 043 03120902 20000122312233 7444271441032 0 00003 0 0 0 03 0 0 0 08 08 080000000000000 00 0 08881008ZZ08 00100000011310010
20207213385           0311822222332 0 032 56212111 01123000011233 7444121122402 0 00003 0 0 0 014798 0 02421 422211121221122 80 0 0111 792ZZ08132 53258311311111
20208714547           0122022224332 0 013 01212112 40000182318236 3301 02 00002 0 0000198 0 0 00 0 0 0 03 02 081121122712112 20 0 0118 782ZZ08 10 52120322421121
20209714751           011112222133115 113 04312211 01223000012236 3301201201012 0 00003 0 0 0 03 0 0 0 03 02 021121171112112 11 0 00001000KS01 00 46271311113212
20210818995           032202221632123 643 04120902 20000192319233 7444161462402 0 00003 0 0 0 03 0 0 0 02421 431117271777212 80 0 0222 782ZZ08130 65000312311111
20211213387           0122022227232 0 013 03213311 0172300001723646302 00 00000 0 00003 0 0 0 00 0 0 0 00 00 000000000000000170 0 0888  08ZZ08 00100000014331120
20212213225           0111812220332 0 013 02211001 02003000020036 3301312 00002 0 00001 32698 03 0 0 0 03 02 082100000000000 20 0 0888  08ZZ08 18100008024221111
20213213837           0311112221332 0 053 06212211 01323000013233 7444 11441022 0 0000145 326253 0 0 0 02 41 432112111217123 80 0 0122 631ZZ08132 40251311111111
20214213596           0311812211231861113 06212111 01123000011233 7444161231032 0 0000144 298 01 498 0 02981 432122221177223 80 0 0122 651ZZ08132 40101321211111
20215213733           0411122221332 0 032 44420901 06003000060032 1204271311022 0 00001 319 9981 498 0 02 41 311121122122222 11 0 00001000MS01 00 30211022313212
20216213754           0422022222332 0 032 56211802 40000132113213 6434132 00002 0 000012298 0 03 0 0 0 02321 122127211112223 12 7 70001000CA20110 26170322312111
20217213758           0411111221332 0 013 04211801 05008000050002 1204271272402 0 00003 0 0 0 03 0 0 0 02422 081111722211112 11 0 00001000MS02 42 16151021113111
20218213759           0411122221132 0 031 62413801 06003000060032 1204311312402 0 00001 32645981299798 01 01 227272272721172 11 0 00001000LA01 00 24211011313212
20219213374           0411122221121791103 06120901 0112300001123398604362 00002 0 00003 0 0 0 03 0 0 0 08 08 087172122771123 11 0 00001000HI01 00 58161021213212
20220714546           0420022227222 0 053 06311111 01123000011233 8454311448001254480014698 0 00 0 0 0 02 11 117111177212112 90 0 0111 792ZZ08 00 43280012411212
20221714531           0411122223231881113 06120901 01323000013233 6434322 00001 2262402 32698 03 0 0 0 022511022222227172222 12 1 30001000AZ01 00 57241021112212
20222714298           042121221713145 531 66213311 01123000011233 5424472 00002 0 00003 0 0 0 03 0 0 0 03 02 021117171112222 40 0 0128 491ZZ08120100100011211111
20223714774           0422022225132 0 053 04212212 60000152115213 8454 02 00002 0 00003 0 0 0 03 0 0 0 02 22 011111222111112 90 0 0222 811ZZ08 00 57220011311212
20224714750           0422022226332 0 031 66120901 01423000014233 5424121231032 0 00001 398 0 03 0 0 0 02 42 032111177172773 40 0 0222 591ZZ08 00 58230021211212
20225714544           0411222216331611173 06212111 01123000011233 542436123240123971020 0 0 0 014798 0 03 01 431712221172773 50 0 0112 731ZZ08122 49182021111111
20226213739           0422022220332 0 073 07120901 0112300001123345104362 00002 0 000012298 0 03 0 0 0 00 00 002112021122213 40 0 0128 762ZZ08 00 46160014321212
20227999999           0422022227332 0 003 04120902 20000200320033 8454 31311022 0 00000 0 0 0 00 0 0 0 02 11 131772171112112 90 0 0221 822ZZ08140 65210013411111
20228714528           0411322225332 0 053 07211111 01123000011233 5424140 00002 0 0000198 0 0 00 0 0 0 03 08 021117121121123 40 0 0222 701ZZ08122 46262011211111
20229213385           041111221223150 913 04415801 0200300002003115104 12 00002 0 00001264598 03 0 0 0 00 00 002111112177122130 0 0122 601ZZ08 00100102023211212
20230213451           041111112122144 523 07213802 4000015211521143104 12 0000129 82101 2 398 014798 0 00 00 002122121211773 1213 10001000CA20 00 30171021212212
20231213552           0411222222332 0 003 01412801 0500300005003143104312 00002 0 00003 0 0 0 022698 0 00 00 001101102111213160 0 0222 211ZZ08 00 13231011211212
20232999384           0411322223332 0 032173211801 0500300005003124104282 00002 0 00003 0 0 0 03 0 0 0 00 00 002712122221223 11 0 00001000MO01 00 17211022313212
20233999999           041112222123113 131 96111802 30000112311232 1204311312102 0 00001 32698 03 0 0 0 02422 022172122121223 11 0 00001000CA20 00 64171021113212
20234213465           041121221522122 532167120901 0500300005003185104 12 00002 0 00001 34598 03 0 0 0 00 00 002122121221223 11 0 00001000IL01 12 21278021313111
20235213542           0411122212322 0 031 62311001 0500300005003198604 10 00002 0 000012698 0 012998 0 08 08 082122112112213 11 0 00001000TX01 00 22221021213212
20236818967           0411222225332 0 032173411801 0500300005003185104120 00002 0 00003 0 0 0 01 32698 00 00 001721112121222 11 0 00001000IN02 00 18212021313212
20237714527           0422022223332 0 013 03211002 4000012131213198604250 00002 0 00003 0 0 0 03 0 0 0 08 08 082111121121213 11 0 00001000CA10 00 63240021323212
20238213649           0411322225122 0 032 14211112 4000017231723116104 92 00002 0 00003 0 0 0 03 0 0 0 00 00 002112171712223 11 0 00001000NJ01 00 39163021213212
20239213655           0411122223232 0 023 05212801 0132300001323111104122 0000129122403 0 0 0 0198 0 0 02492 037172171171712130 0 0222 551ZZ08 52 24221022311111
20240818336           0111122228332 0 013 04120902 20000122312236 3301311312402 0 00001 398 0 03 0 0 0 08 02 032717171111723 11 0 00001000CA30 00 57181011213212
20241714631           0411212127231791132 37212801 0112300001123114104322 00002 0 00001 2 326983 0 0 0 00 00 002122221111223 11 0 00001000IN02 00 21172011113212
20242818579           0122022228332 0 031152214432 40000151115111 3301312 00002 0 00003 0 0 0 011098 0 02421 227717772777223 20 0 0122 582ZZ08 10 48120022511111
20243213920           0121112222332 0 013 03214802 40000500350031 3301 02 00002 0 000019798 0451251498 03 02 021121111221121 11 0 00001000CA30 00 27100021313212
20244213692           0111122222332 0 013 04320901 01713000017131 3301311231021 2262401 298 0 012898 0 03 02 022111117111112 11 0 00001000AZ01 12 45211022313111
20245213566           0111222226331611113 02212801 01523000015231 3301361362302 0 00001 32698 014798 0 02 42 031111121177113 12 2 20001000TX01 12 60152011212111
20246213863           0122012220332 0 013 03212282 40000122312231 3301282 00002 0 00000 0 0 0 00 0 0 0 03 02 022117122012123 20 0 0122 612ZZ08 10 42170021421111
20247213428           0111122222232 0 013 04120901 01123000011236 3301141142401261322012698 0 012598 0 02972 021171712712113 11 0 00001000TX01 12 61231011113111
20248213771           012202222133115 113 03212112 50000162316236 3301132 00002 0 000011998 0 013998 0 03 02 022177211172113 20 0 0122 542ZZ08 10 49100011311111
20249818303           0411222222322 0 013 07212802 40000112311234 4414271232402 0 00003 0 0 0 03 0 0 0 02 31 131111727112112 30 0 0112 642ZZ08 00 36212021211212
20250213949           0111122221332 0 032175213132 40000172817206 3301271272402 0 000022698 0 03 0 0 0 03 02 031721720721110 11 0 00001000CA20 00 40132021213212
20251818288           0111122222332 0 013 05213311 01123000011236 3301311312402 0 00001 32698 012598 0 01 01 232111121712222 12 2 20001000CA10 00 32161012222212
20252213261           012202121533112 113 03120902 20000182818206 3301 12 00002 0 00001 32526983 0 0 0 03 01 422117121111112 20 0 0222  01ZZ08 10 66130012321111
20253213531           012202121632123 613 02120902 20000162116216 3301141251022 0 00003 0 0 0 012598 0 03 02 031122211171213 12 2 10001000CA20 00 66150011212212
20254213733           0411122221222 0 031 63120902 20000192119212 1204131988002 0 00001 398 0 03 0 0 0 02982 032121121121123 1215 10001000CA20 00 61141311212212
20255213296           0411122221332 0 031104220901 06003000060032 120427131240146272401 398 0 01 498 0 02981 122111171771123 11 0 00001000KS01 00 32221321313212
20256213756           0411122222332 0 031 96213311 03003000030032 1204141451032 0 00003 0 0 0 03 0 0 0 02 42 031111111111112140 0 0112 661ZZ08 00 37161322321212
20257213755           041112211111115 131 64214001 01621000016212 1204241232401319880014498 0 00 0 0 0 01 01 112171112171112 11 0 00001000LA01 00 44108112213212
20258213752           0411112221131611113 04313001 01123000011232 1204122 00002 0 00001 32698 01 498 0 01 01 131271117112112 11 0 00001000MS01 00 41161321113212
20259213779           0422022217331651113 03120901 01122000011222 1204 61202402 0 000014598 0 03 0 0 0 03 01 421211221111222 11 0 00001000CA10 00 57240311313212
20260213758           0411122221231611131 65215801 01721000017212 1204121988002 0 00001 32698 01 498 0 02491 131111122111212 11 0 00001000CA30 00 22141311113212
20261213777           0411812210221 09832176214802 40000132313234 1204121312402 0 0000198 0 0 0198 0 0 08 08 082121111717212 1214 10001000LA01 00 39108323212212
20262213971           0411122223332 0 031 64212111 01822000018222 1204271312402 0 000014598 0 03 0 0 0 02 41 132111122121123 11 0 00001000NC01 00 32151311313212
20263213759           0411122221332 0 032163211002 40000112311232 1204121202402 0 00001 398 0 03 0 0 0 01 01 622122117211223 11 0 00001000OK01 00 24161321113212
20264213418           041112121132151 232162120902 20000112111212 1204 1140240126232401 2 3269814798 0 02421 432121121212112 11 0 00001000CA10 00 66181321213212
20265213756           0411222224332 0 031 94213001 01423000014232 1204151232402 0 00001 398 0 01 498 0 02421 132772171121120 11 0 00001000CA20 00 25161322313212
20266213777           0422022228332 0 031154120901 01413000014132 1204422 00001311610814298 0 03 0 0 0 02421 417777777777711 11 0 00001000WA01 00 64110021213212
20267213291           041182222033112 113 06411001 0168300001603667204122 0000128232803 0 0 0 03 0 0 0 00 00 007111107200222 1213 10001000CA10 00 16118321412212
